9,17,1066.92,51.68,29.61,19.58,1,3,1,-1
9,8,1214.54,231.90,51.15,37.24,1,2,1,-1
9,9,795.22,39.20,35.10,29.89,1,3,1,-1
9,10,632.98,305.59,45.78,41.72,1,2,1,-1
9,11,588.99,328.96,26.19,27.63,1,2,1,-1
9,12,463.19,233.07,27.73,24.06,1,2,1,-1
9,13,1292.18,164.75,42.33,34.43,1,3,1,-1
10,16,766.70,113.73,48.55,33.68,1,3,1,-1
10,2,609.54,339.14,37.17,34.62,1,3,1,-1
10,3,1235.98,88.06,33.53,27.52,1,3,1,-1
10,4,573.54,286.18,48.12,46.39,1,2,1,-1
10,19,860.04,27.82,42.77,36.09,1,3,1,-1
10,5,171.79,306.84,29.85,21.85,1,2,1,-1
10,17,1115.76,44.29,29.68,19.67,1,3,1,-1
10,8,1275.59,228.16,51.15,37.24,1,2,1,-1
10,9,844.19,45.78,37.26,30.19,1,3,1,-1
10,10,690.89,292.20,47.38,43.36,1,2,1,-1
10,20,115.48,112.51,49.49,33.66,1,3,1,-1
10,13,1350.40,165.56,42.33,34.43,1,3,1,-1
10,1,1139.75,250.75,55.71,33.97,1,2,1,-1
10,18,201.34,313.44,57.09,54.62,1,2,1,-1
10,14,759.81,264.00,57.30,53.69,1,1,1,-1
10,15,706.31,47.72,23.61,25.22,1,3,1,-1
10,6,1263.82,77.72,20.77,16.28,1,2,1,-1
10,7,665.44,283.58,28.64,26.77,1,2,1,-1
10,21,34.41,89.60,44.57,35.92,1,3,1,-1
10,11,656.73,319.88,26.77,27.90,1,2,1,-1
10,12,528.83,222.89,29.36,26.17,1,2,1,-1
11,16,827.54,104.16,48.51,33.98,1,3,1,-1
11,2,660.70,332.36,37.77,34.89,1,3,1,-1
11,3,1292.53,83.55,33.53,27.52,1,3,1,-1
11,4,629.82,280.50,49.47,45.39,1,2,1,-1
11,19,928.10,11.56,24.41,26.22,1,2,1,-1
11,5,192.28,257.50,42.18,39.21,1,3,1,-1
11,17,1158.99,40.56,31.63,20.19,1,3,1,-1
11,8,1336.63,224.41,51.15,37.24,1,2,1,-1
11,9,898.20,49.44,38.65,28.54,1,3,1,-1
11,10,752.43,283.87,44.23,43.10,1,2,1,-1
11,20,171.30,91.66,50.57,33.91,1,3,1,-1
11,22,248.47,250.82,53.20,47.72,1,2,1,-1
11,13,1408.61,166.37,42.33,34.43,1,3,1,-1
11,1,1195.05,243.60,64.26,33.99,1,2,1,-1
11,18,224.22,309.12,44.63,46.04,1,3,1,-1
11,14,808.95,259.49,61.40,53.19,1,1,1,-1
11,15,731.58,35.20,23.17,26.50,1,2,1,-1
11,6,1308.41,45.54,20.77,16.28,1,2,1,-1
11,7,726.51,277.64,32.57,24.56,1,2,1,-1
11,21,73.56,75.18,44.88,37.42,1,3,1,-1
11,11,726.95,312.55,25.50,26.53,1,2,1,-1
11,12,598.81,215.83,28.38,25.33,1,2,1,-1
12,16,905.46,100.93,54.47,34.35,1,3,1,-1
12,2,731.68,331.21,37.93,34.97,1,3,1,-1
12,3,1349.08,79.04,33.53,27.52,1,3,1,-1
12,4,705.70,278.93,54.16,45.83,1,2,1,-1
12,19,1001.08,3.98,39.80,32.03,1,3,1,-1
12,5,231.57,211.50,44.06,34.24,1,3,1,-1
12,17,1215.57,44.91,32.18,20.56,1,3,1,-1
12,8,1397.68,220.66,51.15,37.24,1,2,1,-1
12,9,918.75,47.13,37.25,34.77,1,3,1,-1
12,10,839.64,282.67,34.00,36.56,1,2,1,-1
12,20,250.30,81.24,51.60,34.69,1,3,1,-1
12,22,326.84,273.04,41.56,41.74,1,2,1,-1
12,1,1250.37,236.91,64.26,33.99,1,2,1,-1
12,18,254.23,261.68,48.92,47.16,1,3,1,-1
12,14,878.36,259.42,65.42,53.77,1,1,1,-1
12,15,760.44,29.31,20.07,22.77,1,2,1,-1
12,6,1353.00,13.36,20.77,16.28,1,2,1,-1
12,7,810.90,277.53,30.00,25.60,1,2,1,-1
12,21,143.55,65.00,49.06,40.85,1,3,1,-1
12,11,823.70,311.65,25.14,26.15,1,2,1,-1
12,12,692.16,213.77,29.55,25.81,1,2,1,-1
13,16,982.22,102.67,51.75,34.60,1,3,1,-1
13,2,795.04,333.14,37.98,34.99,1,3,1,-1
13,3,1405.63,74.54,33.53,27.52,1,3,1,-1
13,4,774.23,281.07,57.64,45.95,1,2,1,-1
13,19,1064.26,5.84,43.54,31.29,1,3,1,-1
13,5,288.36,187.84,42.84,32.57,1,3,1,-1
13,17,1258.72,42.74,32.18,20.56,1,3,1,-1
13,9,948.08,49.07,41.96,35.15,1,3,1,-1
13,10,914.11,284.21,37.42,32.79,1,1,1,-1
13,20,278.30,65.29,43.98,36.35,1,3,1,-1
13,22,394.51,286.07,38.07,39.77,1,3,1,-1
13,23,428.68,269.68,56.67,51.51,1,1,1,-1
13,1,1305.70,230.21,64.26,33.99,1,2,1,-1
13,18,304.64,238.07,48.86,39.92,1,3,1,-1
13,14,944.41,263.10,64.40,51.06,1,1,1,-1
13,15,790.03,20.18,20.07,22.77,1,2,1,-1
13,6,1397.58,-18.81,20.77,16.28,1,2,1,-1
13,7,887.16,281.17,29.28,24.45,1,2,1,-1
13,21,158.40,42.31,30.69,22.49,1,2,1,-1
13,11,911.49,314.92,24.32,26.04,1,2,1,-1
13,12,780.72,216.49,29.87,25.95,1,2,1,-1
14,16,1054.31,108.60,29.65,24.11,1,2,1,-1
14,2,855.42,334.49,36.56,32.84,1,3,1,-1
14,4,839.30,284.73,58.62,43.11,1,2,1,-1
14,19,1128.43,11.89,26.76,24.68,1,2,1,-1
14,5,360.03,181.35,25.70,21.38,1,2,1,-1
14,17,1301.87,40.56,32.18,20.56,1,3,1,-1
14,9,1060.81,57.75,41.63,29.08,1,3,1,-1
14,10,981.82,285.46,30.71,30.96,1,1,1,-1
14,20,321.48,58.93,43.99,36.96,1,3,1,-1
14,22,458.74,290.65,38.56,40.34,1,3,1,-1
14,23,515.63,279.40,55.47,51.14,1,1,1,-1
14,1,1361.03,223.51,64.26,33.99,1,2,1,-1
14,18,376.02,227.97,28.69,25.03,1,2,1,-1
14,14,1007.78,264.92,62.68,52.45,1,1,1,-1
14,15,819.61,11.05,20.07,22.77,1,2,1,-1
14,7,957.48,283.28,25.74,25.16,1,2,1,-1
14,21,192.26,27.80,26.38,20.99,1,2,1,-1
14,11,993.75,317.09,25.10,23.86,1,2,1,-1
14,12,862.59,219.64,30.68,25.99,1,2,1,-1
15,16,1116.25,110.98,51.98,29.85,1,3,1,-1
15,2,914.61,332.90,36.16,34.39,1,3,1,-1
15,4,901.74,286.74,63.92,41.59,1,2,1,-1
15,19,1186.98,20.20,22.19,22.54,1,2,1,-1
15,5,438.28,181.41,20.17,18.23,1,2,1,-1
15,17,1345.02,38.39,32.18,20.56,1,3,1,-1
15,9,1158.66,64.85,40.64,26.09,1,3,1,-1
15,10,1044.12,285.53,35.07,30.56,1,2,1,-1
15,20,382.87,59.13,44.50,36.27,1,3,1,-1
15,22,523.74,290.05,38.36,40.58,1,3,1,-1
15,23,587.64,281.04,52.26,51.76,1,1,1,-1
15,18,444.28,219.86,42.84,32.60,1,3,1,-1
15,14,1070.11,266.19,62.91,48.53,1,1,1,-1
15,15,849.20,1.92,20.07,22.77,1,2,1,-1
15,24,461.13,80.72,50.66,35.31,1,3,1,-1
15,7,1024.74,283.13,30.84,24.59,1,2,1,-1
15,21,247.61,22.27,26.11,20.64,1,2,1,-1
15,11,1073.24,313.78,25.75,26.12,1,2,1,-1
15,12,942.09,220.90,31.63,26.00,1,2,1,-1
16,16,1166.92,109.40,57.23,31.42,1,3,1,-1
16,2,966.44,329.79,37.48,32.67,1,3,1,-1
16,4,958.08,285.17,68.15,39.01,1,2,1,-1
16,19,1232.04,24.03,22.41,20.00,1,2,1,-1
16,5,507.09,180.91,21.70,18.28,1,2,1,-1
16,9,1236.61,69.99,40.64,26.09,1,3,1,-1
16,10,1099.34,286.60,32.15,25.85,1,2,1,-1
16,20,451.12,56.45,35.52,35.36,1,3,1,-1
16,22,581.14,286.10,40.01,40.48,1,3,1,-1
16,23,644.93,277.05,48.48,51.21,1,1,1,-1
16,25,184.36,36.91,30.88,28.20,1,2,1,-1
16,18,506.82,213.78,47.34,35.35,1,3,1,-1
16,14,1124.55,263.09,60.82,42.40,1,1,1,-1
16,24,527.39,71.96,50.91,35.81,1,3,1,-1
16,7,1084.40,279.29,33.25,24.38,1,2,1,-1
16,21,301.25,16.62,21.00,18.74,1,2,1,-1
16,11,1139.48,307.47,32.33,26.90,1,2,1,-1
16,12,1012.85,217.31,32.61,26.00,1,2,1,-1
17,16,1215.90,108.77,58.44,32.08,1,3,1,-1
17,2,1019.19,326.91,37.85,34.35,1,3,1,-1
17,4,1015.69,285.10,67.32,36.85,1,2,1,-1
17,19,1264.58,23.54,25.13,24.67,1,3,1,-1
17,5,578.69,180.97,19.76,18.08,1,2,1,-1
17,9,1184.31,57.45,28.95,23.65,1,3,1,-1
17,10,1080.60,285.73,57.20,33.14,1,2,1,-1
17,20,519.98,54.23,40.90,37.98,1,3,1,-1
17,22,643.00,280.92,41.18,42.19,1,3,1,-1
17,23,703.47,272.65,43.82,48.90,1,1,1,-1
17,25,249.19,29.43,31.40,28.20,1,2,1,-1
17,18,573.56,207.64,48.89,39.49,1,3,1,-1
17,14,1176.81,261.03,62.39,44.27,1,1,1,-1
17,24,600.94,70.19,48.10,36.66,1,3,1,-1
17,7,1141.64,275.11,41.91,40.64,1,2,1,-1
17,21,362.04,12.21,21.86,20.71,1,2,1,-1
17,11,1205.52,303.10,31.80,27.55,1,2,1,-1
17,12,1083.18,214.99,32.17,25.28,1,2,1,-1
18,16,1272.19,108.59,58.44,32.08,1,3,1,-1
18,2,1069.20,324.87,37.24,34.10,1,3,1,-1
18,4,1068.55,286.14,72.34,34.08,1,2,1,-1
18,19,1311.97,25.01,25.13,24.67,1,3,1,-1
18,5,649.99,182.28,17.06,16.58,1,2,1,-1
18,9,1185.17,54.94,31.89,22.89,1,3,1,-1
18,10,1154.25,279.86,38.76,28.37,1,2,1,-1
18,20,590.29,54.58,43.85,36.56,1,3,1,-1
18,22,706.19,276.47,39.97,40.76,1,3,1,-1
18,23,758.49,268.31,43.95,47.54,1,1,1,-1
18,25,316.36,25.33,30.44,27.80,1,2,1,-1
18,18,640.62,207.18,48.25,37.56,1,3,1,-1
18,14,1222.21,259.89,64.98,46.23,1,1,1,-1
18,24,674.26,73.54,49.47,35.47,1,3,1,-1
18,7,1204.56,282.16,27.60,22.93,1,2,1,-1
18,21,425.45,11.45,23.16,22.96,1,2,1,-1
18,11,1265.62,300.41,26.12,28.45,1,2,1,-1
18,12,1148.38,214.28,32.05,24.36,1,2,1,-1
19,16,1328.48,108.41,58.44,32.08,1,3,1,-1
19,2,1127.64,325.07,36.35,33.31,1,3,1,-1
19,4,1130.73,287.89,76.34,32.59,1,2,1,-1
19,19,1359.37,26.47,25.13,24.67,1,3,1,-1
19,5,729.45,182.23,17.73,18.32,1,2,1,-1
19,9,1208.12,53.59,31.89,22.89,1,3,1,-1
19,10,1201.66,277.38,38.76,28.37,1,2,1,-1
19,20,671.18,54.03,48.99,35.44,1,3,1,-1
19,22,778.03,273.84,40.46,40.08,1,3,1,-1
19,23,822.38,265.23,45.42,46.43,1,1,1,-1
19,25,392.76,18.99,31.81,28.83,1,2,1,-1
19,18,716.11,208.60,47.50,35.07,1,3,1,-1
19,14,1274.46,258.66,64.98,46.23,1,1,1,-1
19,24,758.03,76.69,50.57,36.57,1,3,1,-1
19,7,1267.16,283.39,27.60,22.93,1,2,1,-1
19,21,500.54,8.63,21.12,23.89,1,2,1,-1
19,11,1332.87,297.13,26.12,28.45,1,2,1,-1
19,12,1224.52,216.30,29.14,22.66,1,2,1,-1
20,16,1384.76,108.23,58.44,32.08,1,3,1,-1
20,2,1197.74,331.06,36.82,34.52,1,3,1,-1
20,4,1189.73,288.82,76.34,32.59,1,2,1,-1
20,19,1406.76,27.94,25.13,24.67,1,3,1,-1
20,5,823.63,185.87,19.36,18.81,1,2,1,-1
20,9,1126.35,15.34,20.34,17.02,1,2,1,-1
20,10,1230.63,293.11,53.19,33.23,1,2,1,-1
20,20,770.22,58.04,53.31,35.84,1,3,1,-1
20,22,865.32,275.96,41.49,42.12,1,3,1,-1
20,23,904.36,266.66,45.84,45.40,1,1,1,-1
20,25,488.59,15.55,29.43,30.89,1,2,1,-1
20,18,806.38,207.08,47.69,45.92,1,3,1,-1
20,14,1326.72,257.42,64.98,46.23,1,1,1,-1
20,24,857.88,84.10,51.60,36.88,1,3,1,-1
20,7,1329.76,284.61,27.60,22.93,1,2,1,-1
20,21,591.32,8.94,21.61,24.47,1,2,1,-1
20,11,1400.11,293.85,26.12,28.45,1,2,1,-1
20,12,1297.33,216.32,29.14,22.66,1,2,1,-1
21,2,1256.67,338.86,27.60,29.12,1,3,1,-1
21,4,1248.74,289.75,76.34,32.59,1,2,1,-1
21,5,909.34,192.23,20.54,18.95,1,2,1,-1
21,9,1120.64,5.02,17.19,15.92,1,2,1,-1
21,10,1271.93,296.68,53.19,33.23,1,2,1,-1
21,20,862.00,65.84,55.96,35.24,1,3,1,-1
21,22,944.64,281.65,41.66,39.96,1,3,1,-1
21,23,979.58,271.09,44.52,41.52,1,2,1,-1
21,25,580.91,19.59,27.42,29.63,1,2,1,-1
21,18,887.41,210.27,42.16,48.07,1,3,1,-1
21,14,1378.97,256.19,64.98,46.23,1,1,1,-1
21,24,948.44,94.48,46.86,36.25,1,3,1,-1
21,7,1392.37,285.83,27.60,22.93,1,2,1,-1
21,21,678.10,13.62,20.18,23.49,1,2,1,-1
21,11,1467.36,290.57,26.12,28.45,1,2,1,-1
21,12,1370.14,216.35,29.14,22.66,1,2,1,-1
22,2,1316.85,342.84,27.60,29.12,1,3,1,-1
22,4,1307.74,290.67,76.34,32.59,1,2,1,-1
22,5,990.50,198.31,23.03,19.70,1,2,1,-1
22,26,677.04,96.93,25.01,25.86,1,2,1,-1
22,9,1145.21,5.15,18.49,16.26,1,2,1,-1
22,10,1313.23,300.25,53.19,33.23,1,2,1,-1
22,20,947.38,73.96,60.30,35.07,1,3,1,-1
22,22,1020.58,287.02,41.08,39.86,1,3,1,-1
22,23,1054.86,277.21,41.27,33.96,1,2,1,-1
22,25,672.95,26.32,22.09,24.15,1,2,1,-1
22,18,964.15,215.14,40.47,47.95,1,3,1,-1
22,24,1032.41,104.27,47.68,35.35,1,3,1,-1
22,21,761.26,19.74,20.12,20.84,1,2,1,-1
22,12,1442.95,216.37,29.14,22.66,1,2,1,-1
23,2,1377.03,346.83,27.60,29.12,1,3,1,-1
23,5,1070.16,205.47,20.13,17.76,1,2,1,-1
23,26,756.15,103.01,26.49,24.56,1,2,1,-1
23,9,1189.33,12.38,17.92,16.43,1,2,1,-1
23,10,1354.52,303.81,53.19,33.23,1,2,1,-1
23,20,1029.73,82.88,60.80,34.30,1,3,1,-1
23,22,1092.48,292.09,41.49,40.77,1,3,1,-1
23,23,1126.36,281.53,39.29,37.24,1,2,1,-1
23,25,762.72,31.93,23.25,29.29,1,2,1,-1
23,27,81.51,49.32,26.35,24.26,1,2,1,-1
23,18,1038.11,224.12,38.70,41.52,1,3,1,-1
23,24,1111.70,114.63,44.32,33.66,1,3,1,-1
23,21,843.24,27.29,19.46,21.46,1,2,1,-1
24,2,1437.21,350.81,27.60,29.12,1,3,1,-1
24,5,1133.64,210.88,19.32,17.93,1,2,1,-1
24,26,822.35,107.74,27.65,25.45,1,2,1,-1
24,9,1232.81,21.19,20.93,16.05,1,2,1,-1
24,20,1097.04,90.85,59.51,33.37,1,3,1,-1
24,22,1149.33,295.26,40.44,38.89,1,3,1,-1
24,23,1183.18,286.75,36.93,29.88,1,2,1,-1
24,25,839.81,39.07,24.00,28.15,1,2,1,-1
24,27,127.21,33.64,24.59,22.56,1,2,1,-1
24,18,1097.72,228.88,36.76,41.15,1,3,1,-1
24,24,1175.02,122.77,41.93,33.19,1,3,1,-1
24,21,912.96,34.94,19.63,17.89,1,2,1,-1
25,5,1175.09,217.19,18.37,17.26,1,2,1,-1
25,26,876.54,116.35,25.05,24.54,1,2,1,-1
25,9,1260.72,36.05,18.75,15.30,1,2,1,-1
25,20,1140.90,102.38,57.71,33.10,1,3,1,-1
25,23,1217.88,288.41,36.57,33.94,1,2,1,-1
25,25,901.55,53.75,22.79,27.69,1,2,1,-1
25,28,269.78,122.71,31.76,24.42,1,2,1,-1
25,27,197.48,35.30,22.86,22.74,1,2,1,-1
25,18,1138.17,233.25,34.78,41.04,1,3,1,-1
25,24,1213.37,134.17,39.82,30.90,1,3,1,-1
25,21,965.02,48.58,18.36,17.55,1,2,1,-1
25,29,309.27,81.08,19.85,21.95,1,2,1,-1
25,22,1188.21,298.18,36.82,35.66,1,3,1,-1
26,30,430.52,135.55,38.74,46.18,1,2,1,-1
26,5,1218.77,224.05,17.39,16.36,1,2,1,-1
26,26,929.40,124.78,26.45,23.46,1,2,1,-1
26,9,1289.09,43.22,18.75,15.30,1,2,1,-1
26,20,1184.40,114.39,55.04,30.87,1,3,1,-1
26,23,1255.35,293.47,34.51,30.41,1,2,1,-1
26,25,960.12,65.13,23.11,26.87,1,2,1,-1
26,28,362.35,129.54,29.06,26.27,1,2,1,-1
26,27,283.79,43.40,20.83,21.32,1,2,1,-1
26,18,1180.92,238.46,32.78,39.57,1,3,1,-1
26,24,1251.66,145.40,38.51,29.53,1,3,1,-1
26,21,1014.79,60.51,17.99,18.65,1,2,1,-1
26,29,402.24,89.17,20.24,20.15,1,2,1,-1
26,22,1229.47,302.29,35.37,34.76,1,3,1,-1
27,30,510.85,141.25,37.55,46.45,1,2,1,-1
27,5,1273.44,230.20,17.39,16.36,1,2,1,-1
27,26,989.03,134.28,25.77,20.61,1,2,1,-1
27,9,1317.46,50.40,18.75,15.30,1,2,1,-1
27,20,1236.54,126.94,48.54,30.25,1,3,1,-1
27,23,1303.11,297.43,34.51,30.41,1,2,1,-1
27,25,1026.71,79.41,23.40,22.74,1,2,1,-1
27,31,516.33,76.91,21.27,20.12,1,2,1,-1
27,28,461.33,137.13,26.14,23.92,1,2,1,-1
27,27,386.13,52.98,19.45,21.74,1,2,1,-1
27,18,1230.39,244.22,30.78,41.32,1,3,1,-1
27,24,1303.83,155.45,38.51,29.53,1,3,1,-1
27,32,134.87,353.51,35.47,30.36,1,3,1,-1
27,21,1072.09,73.48,19.98,16.80,1,2,1,-1
27,29,506.91,98.03,18.80,19.12,1,2,1,-1
27,22,1280.08,305.94,35.37,34.76,1,3,1,-1
28,30,578.47,141.38,35.72,43.61,1,2,1,-1
28,5,1328.11,236.36,17.39,16.36,1,2,1,-1
28,26,1048.83,142.45,25.77,20.61,1,2,1,-1
28,9,1345.84,57.58,18.75,15.30,1,2,1,-1
28,20,1291.32,137.97,48.54,30.25,1,3,1,-1
28,23,1350.86,301.39,34.51,30.41,1,2,1,-1
28,25,1088.76,84.83,22.39,20.99,1,2,1,-1
28,31,584.62,84.33,21.27,20.12,1,2,1,-1
28,28,541.50,137.29,26.04,24.70,1,2,1,-1
28,27,474.14,57.81,19.34,20.42,1,2,1,-1
28,18,1281.63,249.39,30.78,41.32,1,3,1,-1
28,24,1356.01,165.50,38.51,29.53,1,3,1,-1
28,32,206.83,352.68,32.98,28.66,1,3,1,-1
28,21,1126.15,77.38,19.85,15.58,1,2,1,-1
28,29,595.15,100.66,18.30,19.11,1,2,1,-1
28,33,264.87,326.84,39.21,41.36,1,2,1,-1
28,22,1330.70,309.58,35.37,34.76,1,3,1,-1
29,34,394.26,301.03,20.00,19.27,1,2,1,-1
29,30,646.07,145.25,35.72,43.61,1,2,1,-1
29,5,1382.78,242.51,17.39,16.36,1,2,1,-1
29,26,1097.61,126.89,24.65,20.93,1,2,1,-1
29,35,398.21,354.37,30.58,24.91,1,2,1,-1
29,20,1346.10,149.00,48.54,30.25,1,3,1,-1
29,23,1398.62,305.36,34.51,30.41,1,2,1,-1
29,25,1148.59,79.38,20.96,20.92,1,2,1,-1
29,31,811.63,61.59,27.32,27.68,1,2,1,-1
29,28,604.84,129.14,26.73,25.63,1,2,1,-1
29,36,295.10,284.78,38.25,28.65,1,3,1,-1
29,27,545.02,51.94,18.23,19.18,1,2,1,-1
29,18,1332.87,254.56,30.78,41.32,1,3,1,-1
29,24,1408.19,175.54,38.51,29.53,1,3,1,-1
29,32,261.03,351.63,33.71,30.34,1,3,1,-1
29,21,1181.57,72.05,16.65,13.51,1,2,1,-1
29,29,668.59,92.96,16.65,18.31,1,2,1,-1
29,33,310.52,324.77,42.06,40.96,1,2,1,-1
29,22,1381.31,313.23,35.37,34.76,1,3,1,-1
30,34,477.72,296.77,19.78,19.13,1,2,1,-1
30,30,722.25,80.92,25.20,29.92,1,2,1,-1
30,26,1168.16,131.75,22.58,24.68,1,3,1,-1
30,35,479.27,350.37,31.60,27.13,1,2,1,-1
30,20,1400.88,160.03,48.54,30.25,1,3,1,-1
30,25,1219.27,75.91,24.80,19.68,1,2,1,-1
30,31,932.05,59.11,27.32,27.68,1,2,1,-1
30,28,681.84,119.50,28.36,28.05,1,2,1,-1
30,36,390.31,286.51,23.70,20.28,1,2,1,-1
30,27,627.64,43.78,17.99,17.69,1,2,1,-1
30,18,1384.11,259.74,30.78,41.32,1,3,1,-1
30,32,330.94,348.25,38.95,33.69,1,3,1,-1
30,21,1247.73,69.33,17.33,13.00,1,2,1,-1
30,29,755.16,84.69,18.24,20.50,1,2,1,-1
30,33,374.89,318.13,40.08,44.58,1,2,1,-1
31,34,555.93,293.83,17.78,18.75,1,2,1,-1
31,30,787.23,57.81,23.02,25.62,1,2,1,-1
31,26,1229.32,133.63,22.58,24.68,1,3,1,-1
31,35,555.12,347.85,30.45,27.76,1,2,1,-1
31,37,339.70,1.33,31.60,27.48,1,2,1,-1
31,25,1285.48,76.70,24.80,19.68,1,2,1,-1
31,31,1052.47,56.62,27.32,27.68,1,2,1,-1
31,28,752.84,114.12,28.10,27.30,1,2,1,-1
31,36,469.38,281.94,36.64,28.77,1,3,1,-1
31,27,702.28,38.25,18.93,18.41,1,2,1,-1
31,38,38.49,263.17,40.21,28.48,1,2,1,-1
31,32,398.15,345.73,34.67,32.48,1,3,1,-1
31,21,1307.99,70.15,17.33,13.00,1,2,1,-1
31,29,832.68,78.99,19.94,22.30,1,2,1,-1
31,33,434.46,314.62,40.74,48.55,1,2,1,-1
32,34,629.40,288.16,19.66,19.81,1,2,1,-1
32,30,847.00,40.23,25.71,26.53,1,2,1,-1
